"file_name" "n_taxa" "n_sites"
"3345" "busco.26034at7399.faa.phy" 27 588
"3346" "busco.26040at7399.faa.phy" 21 252
"3347" "busco.26041at7399.faa.phy" 32 224
"3348" "busco.26055at7399.faa.phy" 32 1155
"3349" "busco.26056at7399.faa.phy" 35 413
"3350" "busco.2605at7399.faa.phy" 17 1687
"3351" "busco.2607at7399.faa.phy" 16 1074
"3352" "busco.26080at7399.faa.phy" 30 236
"3353" "busco.26081at7399.faa.phy" 34 1028
"3354" "busco.26089at7399.faa.phy" 28 299
"3355" "busco.2609at7399.faa.phy" 29 1263
"3356" "busco.26116at7399.faa.phy" 28 190
"3357" "busco.26119at7399.faa.phy" 30 317
"3358" "busco.26140at7399.faa.phy" 33 332
"3359" "busco.26141at7399.faa.phy" 29 972
"3360" "busco.26142at7399.faa.phy" 19 209
"3361" "busco.26143at7399.faa.phy" 25 203
"3362" "busco.26167at7399.faa.phy" 29 251
"3363" "busco.26169at7399.faa.phy" 25 659
"3364" "busco.26179at7399.faa.phy" 33 470
"3365" "busco.26180at7399.faa.phy" 8 865
"3366" "busco.26181at7399.faa.phy" 31 482
"3367" "busco.26183at7399.faa.phy" 30 2135
"3368" "busco.26190at7399.faa.phy" 29 375
"3369" "busco.26191at7399.faa.phy" 32 179
"3370" "busco.26195at7399.faa.phy" 35 221
"3371" "busco.2619at7399.faa.phy" 13 1529
"3372" "busco.261at7399.faa.phy" 27 4031
"3373" "busco.26202at7399.faa.phy" 29 339
"3374" "busco.26210at7399.faa.phy" 36 405
"3375" "busco.26212at7399.faa.phy" 32 1869
"3376" "busco.26214at7399.faa.phy" 27 164
"3377" "busco.26229at7399.faa.phy" 20 341
"3378" "busco.26233at7399.faa.phy" 34 269
"3379" "busco.2623at7399.faa.phy" 28 3488
"3380" "busco.2624at7399.faa.phy" 26 1384
"3381" "busco.26251at7399.faa.phy" 21 343
"3382" "busco.26254at7399.faa.phy" 32 736
"3383" "busco.26261at7399.faa.phy" 18 288
"3384" "busco.26263at7399.faa.phy" 25 237
"3385" "busco.2626at7399.faa.phy" 10 1373
"3386" "busco.26273at7399.faa.phy" 31 316
"3387" "busco.26275at7399.faa.phy" 26 319
"3388" "busco.26280at7399.faa.phy" 29 162
"3389" "busco.26285at7399.faa.phy" 33 429
"3390" "busco.26289at7399.faa.phy" 26 261
"3391" "busco.26294at7399.faa.phy" 28 219
"3392" "busco.26296at7399.faa.phy" 34 766
"3393" "busco.26297at7399.faa.phy" 23 1149
"3394" "busco.26298at7399.faa.phy" 30 235
"3395" "busco.26299at7399.faa.phy" 31 380
"3396" "busco.2629at7399.faa.phy" 34 1494
"3397" "busco.26307at7399.faa.phy" 19 402
"3398" "busco.2630at7399.faa.phy" 27 2784
"3399" "busco.26312at7399.faa.phy" 27 971
"3400" "busco.26315at7399.faa.phy" 33 481
"3401" "busco.26319at7399.faa.phy" 9 231
"3402" "busco.26334at7399.faa.phy" 25 393
"3403" "busco.26336at7399.faa.phy" 36 362
"3404" "busco.26339at7399.faa.phy" 31 322
"3405" "busco.26344at7399.faa.phy" 31 547
"3406" "busco.26357at7399.faa.phy" 31 266
"3407" "busco.26364at7399.faa.phy" 34 300
"3408" "busco.26371at7399.faa.phy" 14 248
"3409" "busco.26373at7399.faa.phy" 28 189
"3410" "busco.26374at7399.faa.phy" 23 228
"3411" "busco.26377at7399.faa.phy" 33 323
"3412" "busco.26381at7399.faa.phy" 31 241
"3413" "busco.26386at7399.faa.phy" 33 271
"3414" "busco.26389at7399.faa.phy" 18 354
"3415" "busco.2638at7399.faa.phy" 19 1851
"3416" "busco.26408at7399.faa.phy" 24 203
"3417" "busco.2641at7399.faa.phy" 19 1988
"3418" "busco.26421at7399.faa.phy" 29 305
"3419" "busco.26422at7399.faa.phy" 24 260
"3420" "busco.26449at7399.faa.phy" 23 319
"3421" "busco.2644at7399.faa.phy" 33 1111
"3422" "busco.26458at7399.faa.phy" 29 574
"3423" "busco.2645at7399.faa.phy" 14 968
"3424" "busco.26463at7399.faa.phy" 35 1071
"3425" "busco.26464at7399.faa.phy" 30 349
"3426" "busco.2646at7399.faa.phy" 28 1250
"3427" "busco.26470at7399.faa.phy" 34 576
"3428" "busco.26483at7399.faa.phy" 33 221
"3429" "busco.26488at7399.faa.phy" 31 826
"3430" "busco.26491at7399.faa.phy" 35 236
"3431" "busco.26495at7399.faa.phy" 36 324
"3432" "busco.2649at7399.faa.phy" 23 1183
"3433" "busco.264at7399.faa.phy" 16 2521
"3434" "busco.26510at7399.faa.phy" 31 441
"3435" "busco.26513at7399.faa.phy" 15 189
"3436" "busco.26521at7399.faa.phy" 27 296
"3437" "busco.26541at7399.faa.phy" 29 376
"3438" "busco.26543at7399.faa.phy" 29 947
"3439" "busco.2655at7399.faa.phy" 33 1526
"3440" "busco.26564at7399.faa.phy" 22 1000
"3441" "busco.26571at7399.faa.phy" 28 258
"3442" "busco.26582at7399.faa.phy" 34 606
"3443" "busco.26593at7399.faa.phy" 30 330
"3444" "busco.26597at7399.faa.phy" 28 208
"3445" "busco.2659at7399.faa.phy" 18 1104
"3446" "busco.265at7399.faa.phy" 11 4170
"3447" "busco.26600at7399.faa.phy" 26 226
"3448" "busco.2660at7399.faa.phy" 25 1632
"3449" "busco.26613at7399.faa.phy" 35 230
"3450" "busco.26614at7399.faa.phy" 36 196
"3451" "busco.26616at7399.faa.phy" 33 565
"3452" "busco.26618at7399.faa.phy" 23 214
"3453" "busco.26625at7399.faa.phy" 34 678
"3454" "busco.26631at7399.faa.phy" 27 361
"3455" "busco.26637at7399.faa.phy" 33 652
"3456" "busco.26639at7399.faa.phy" 22 465
"3457" "busco.2663at7399.faa.phy" 6 1417
"3458" "busco.26664at7399.faa.phy" 16 188
"3459" "busco.26669at7399.faa.phy" 28 254
"3460" "busco.26670at7399.faa.phy" 29 243
"3461" "busco.26673at7399.faa.phy" 33 337
"3462" "busco.26677at7399.faa.phy" 36 239
"3463" "busco.26680at7399.faa.phy" 33 310
"3464" "busco.26685at7399.faa.phy" 32 343
"3465" "busco.2668at7399.faa.phy" 27 1544
"3466" "busco.26697at7399.faa.phy" 11 168
"3467" "busco.26712at7399.faa.phy" 28 289
"3468" "busco.26718at7399.faa.phy" 31 147
"3469" "busco.26721at7399.faa.phy" 33 169
"3470" "busco.26725at7399.faa.phy" 20 172
"3471" "busco.26730at7399.faa.phy" 28 286
"3472" "busco.26743at7399.faa.phy" 28 198
"3473" "busco.26745at7399.faa.phy" 36 173
"3474" "busco.26746at7399.faa.phy" 32 170
"3475" "busco.2674at7399.faa.phy" 33 1685
"3476" "busco.26752at7399.faa.phy" 31 235
"3477" "busco.26755at7399.faa.phy" 26 373
"3478" "busco.26756at7399.faa.phy" 28 439
"3479" "busco.26757at7399.faa.phy" 28 304
"3480" "busco.26765at7399.faa.phy" 17 338
"3481" "busco.26767at7399.faa.phy" 27 1068
"3482" "busco.26769at7399.faa.phy" 32 536
"3483" "busco.2676at7399.faa.phy" 23 1656
"3484" "busco.26775at7399.faa.phy" 28 411
"3485" "busco.2677at7399.faa.phy" 22 1350
"3486" "busco.26789at7399.faa.phy" 33 305
"3487" "busco.2678at7399.faa.phy" 28 2517
"3488" "busco.26798at7399.faa.phy" 28 414
"3489" "busco.267at7399.faa.phy" 29 8714
"3490" "busco.26800at7399.faa.phy" 8 303
"3491" "busco.26814at7399.faa.phy" 25 208
"3492" "busco.26816at7399.faa.phy" 18 210
"3493" "busco.26822at7399.faa.phy" 33 290
"3494" "busco.26824at7399.faa.phy" 32 271
"3495" "busco.26827at7399.faa.phy" 28 274
"3496" "busco.2682at7399.faa.phy" 18 1120
"3497" "busco.26834at7399.faa.phy" 32 824
"3498" "busco.26837at7399.faa.phy" 33 424
"3499" "busco.26841at7399.faa.phy" 35 174
"3500" "busco.26845at7399.faa.phy" 20 192
"3501" "busco.26848at7399.faa.phy" 21 390
"3502" "busco.26859at7399.faa.phy" 25 266
"3503" "busco.26875at7399.faa.phy" 25 214
"3504" "busco.26876at7399.faa.phy" 33 159
"3505" "busco.26885at7399.faa.phy" 27 852
"3506" "busco.26897at7399.faa.phy" 21 257
"3507" "busco.26899at7399.faa.phy" 17 172
"3508" "busco.268at7399.faa.phy" 16 2728
"3509" "busco.26903at7399.faa.phy" 17 1898
"3510" "busco.26905at7399.faa.phy" 22 973
"3511" "busco.26908at7399.faa.phy" 34 292
"3512" "busco.2690at7399.faa.phy" 11 1390
"3513" "busco.26913at7399.faa.phy" 24 350
"3514" "busco.26927at7399.faa.phy" 27 412
"3515" "busco.26936at7399.faa.phy" 29 759
"3516" "busco.26938at7399.faa.phy" 26 225
"3517" "busco.26939at7399.faa.phy" 29 188
"3518" "busco.2693at7399.faa.phy" 18 1326
"3519" "busco.26945at7399.faa.phy" 30 205
"3520" "busco.26947at7399.faa.phy" 29 403
"3521" "busco.2694at7399.faa.phy" 23 1369
"3522" "busco.26951at7399.faa.phy" 16 718
"3523" "busco.26960at7399.faa.phy" 13 550
"3524" "busco.26964at7399.faa.phy" 26 348
"3525" "busco.26966at7399.faa.phy" 15 324
"3526" "busco.26968at7399.faa.phy" 21 407
"3527" "busco.26982at7399.faa.phy" 20 338
"3528" "busco.26998at7399.faa.phy" 26 195
"3529" "busco.27002at7399.faa.phy" 29 283
"3530" "busco.27006at7399.faa.phy" 35 210
"3531" "busco.27007at7399.faa.phy" 35 991
"3532" "busco.27014at7399.faa.phy" 34 205
"3533" "busco.27015at7399.faa.phy" 28 261
"3534" "busco.27026at7399.faa.phy" 29 153
"3535" "busco.2702at7399.faa.phy" 21 1934
"3536" "busco.27030at7399.faa.phy" 35 205
"3537" "busco.27034at7399.faa.phy" 8 182
"3538" "busco.27039at7399.faa.phy" 23 988
"3539" "busco.27056at7399.faa.phy" 28 1159
"3540" "busco.27060at7399.faa.phy" 32 295
"3541" "busco.27069at7399.faa.phy" 28 278
"3542" "busco.27070at7399.faa.phy" 31 197
"3543" "busco.2707at7399.faa.phy" 11 1286
"3544" "busco.27095at7399.faa.phy" 36 211
"3545" "busco.27106at7399.faa.phy" 28 337
"3546" "busco.27119at7399.faa.phy" 17 235
"3547" "busco.27123at7399.faa.phy" 31 242
"3548" "busco.27124at7399.faa.phy" 33 207
"3549" "busco.2713at7399.faa.phy" 25 1429
"3550" "busco.27150at7399.faa.phy" 29 291
"3551" "busco.27153at7399.faa.phy" 29 513
"3552" "busco.27154at7399.faa.phy" 22 194
"3553" "busco.27156at7399.faa.phy" 19 658
"3554" "busco.27158at7399.faa.phy" 30 146
"3555" "busco.27168at7399.faa.phy" 24 369
"3556" "busco.27170at7399.faa.phy" 22 193
"3557" "busco.27176at7399.faa.phy" 30 194
"3558" "busco.2717at7399.faa.phy" 26 1605
"3559" "busco.27186at7399.faa.phy" 31 303
"3560" "busco.27188at7399.faa.phy" 30 942
"3561" "busco.2719at7399.faa.phy" 33 1746
"3562" "busco.27207at7399.faa.phy" 29 200
"3563" "busco.2720at7399.faa.phy" 22 1438
"3564" "busco.27211at7399.faa.phy" 25 196
"3565" "busco.27218at7399.faa.phy" 37 286
"3566" "busco.27236at7399.faa.phy" 29 164
"3567" "busco.27244at7399.faa.phy" 30 290
"3568" "busco.27245at7399.faa.phy" 25 249
"3569" "busco.27248at7399.faa.phy" 37 236
"3570" "busco.27249at7399.faa.phy" 31 253
"3571" "busco.27254at7399.faa.phy" 32 335
"3572" "busco.27255at7399.faa.phy" 28 152
"3573" "busco.27258at7399.faa.phy" 30 173
"3574" "busco.27259at7399.faa.phy" 25 271
"3575" "busco.27262at7399.faa.phy" 30 181
"3576" "busco.27263at7399.faa.phy" 28 1161
"3577" "busco.27264at7399.faa.phy" 29 193
"3578" "busco.27273at7399.faa.phy" 21 268
"3579" "busco.27290at7399.faa.phy" 23 230
"3580" "busco.27293at7399.faa.phy" 20 301
"3581" "busco.27305at7399.faa.phy" 36 333
"3582" "busco.27313at7399.faa.phy" 27 4458
"3583" "busco.27314at7399.faa.phy" 32 242
"3584" "busco.27315at7399.faa.phy" 28 155
"3585" "busco.27316at7399.faa.phy" 30 158
"3586" "busco.27322at7399.faa.phy" 31 202
"3587" "busco.27338at7399.faa.phy" 33 432
"3588" "busco.27340at7399.faa.phy" 23 268
"3589" "busco.27342at7399.faa.phy" 31 613
"3590" "busco.27345at7399.faa.phy" 23 293
"3591" "busco.27347at7399.faa.phy" 8 184
"3592" "busco.27352at7399.faa.phy" 28 228
"3593" "busco.27354at7399.faa.phy" 30 245
"3594" "busco.27357at7399.faa.phy" 27 227
"3595" "busco.27380at7399.faa.phy" 20 1667
"3596" "busco.27417at7399.faa.phy" 25 266
"3597" "busco.27418at7399.faa.phy" 27 169
"3598" "busco.2741at7399.faa.phy" 11 1220
"3599" "busco.27424at7399.faa.phy" 20 341
"3600" "busco.27440at7399.faa.phy" 27 292
"3601" "busco.27445at7399.faa.phy" 33 235
"3602" "busco.27451at7399.faa.phy" 27 268
"3603" "busco.27458at7399.faa.phy" 29 460
"3604" "busco.2746at7399.faa.phy" 32 1139
"3605" "busco.27481at7399.faa.phy" 32 223
"3606" "busco.27482at7399.faa.phy" 20 518
"3607" "busco.2748at7399.faa.phy" 20 1065
"3608" "busco.27499at7399.faa.phy" 27 212
"3609" "busco.274at7399.faa.phy" 25 2413
"3610" "busco.27502at7399.faa.phy" 34 203
"3611" "busco.27504at7399.faa.phy" 29 191
"3612" "busco.27513at7399.faa.phy" 18 196
"3613" "busco.27524at7399.faa.phy" 27 174
"3614" "busco.27528at7399.faa.phy" 23 431
"3615" "busco.27534at7399.faa.phy" 29 592
"3616" "busco.27552at7399.faa.phy" 34 184
"3617" "busco.27554at7399.faa.phy" 28 177
"3618" "busco.27557at7399.faa.phy" 36 208
"3619" "busco.27565at7399.faa.phy" 34 301
"3620" "busco.27567at7399.faa.phy" 31 398
"3621" "busco.27571at7399.faa.phy" 31 1032
"3622" "busco.27572at7399.faa.phy" 19 504
"3623" "busco.27587at7399.faa.phy" 20 214
"3624" "busco.27592at7399.faa.phy" 30 1103
"3625" "busco.27593at7399.faa.phy" 32 202
"3626" "busco.27595at7399.faa.phy" 32 462
"3627" "busco.27598at7399.faa.phy" 34 161
"3628" "busco.27599at7399.faa.phy" 33 180
"3629" "busco.27603at7399.faa.phy" 28 363
"3630" "busco.27609at7399.faa.phy" 22 220
"3631" "busco.27612at7399.faa.phy" 30 310
"3632" "busco.27624at7399.faa.phy" 31 445
"3633" "busco.27640at7399.faa.phy" 33 162
"3634" "busco.27647at7399.faa.phy" 27 191
"3635" "busco.27648at7399.faa.phy" 23 276
"3636" "busco.27652at7399.faa.phy" 33 284
"3637" "busco.27665at7399.faa.phy" 31 172
"3638" "busco.27668at7399.faa.phy" 32 152
"3639" "busco.27677at7399.faa.phy" 29 1170
"3640" "busco.2767at7399.faa.phy" 24 1616
"3641" "busco.27683at7399.faa.phy" 17 349
"3642" "busco.27686at7399.faa.phy" 30 284
"3643" "busco.27700at7399.faa.phy" 30 172
"3644" "busco.27724at7399.faa.phy" 30 263
"3645" "busco.27728at7399.faa.phy" 10 301
"3646" "busco.27736at7399.faa.phy" 25 257
"3647" "busco.27740at7399.faa.phy" 33 497
"3648" "busco.27751at7399.faa.phy" 30 173
"3649" "busco.27755at7399.faa.phy" 29 199
"3650" "busco.27772at7399.faa.phy" 31 343
"3651" "busco.27777at7399.faa.phy" 22 278
"3652" "busco.27781at7399.faa.phy" 24 150
"3653" "busco.2778at7399.faa.phy" 5 1142
"3654" "busco.27790at7399.faa.phy" 24 278
"3655" "busco.2779at7399.faa.phy" 29 1337
"3656" "busco.27801at7399.faa.phy" 28 200
"3657" "busco.27807at7399.faa.phy" 34 174
"3658" "busco.2780at7399.faa.phy" 21 2451
"3659" "busco.27813at7399.faa.phy" 25 202
"3660" "busco.27814at7399.faa.phy" 23 235
"3661" "busco.27816at7399.faa.phy" 16 224
"3662" "busco.27817at7399.faa.phy" 33 288
"3663" "busco.27819at7399.faa.phy" 36 397
"3664" "busco.27833at7399.faa.phy" 37 185
"3665" "busco.27838at7399.faa.phy" 34 232
"3666" "busco.27840at7399.faa.phy" 25 202
"3667" "busco.27843at7399.faa.phy" 20 458
"3668" "busco.27845at7399.faa.phy" 15 167
"3669" "busco.27847at7399.faa.phy" 26 147
"3670" "busco.27849at7399.faa.phy" 22 241
"3671" "busco.27852at7399.faa.phy" 15 216
"3672" "busco.27859at7399.faa.phy" 28 612
"3673" "busco.2785at7399.faa.phy" 26 1340
"3674" "busco.27869at7399.faa.phy" 27 305
"3675" "busco.27875at7399.faa.phy" 33 469
"3676" "busco.27890at7399.faa.phy" 30 897
"3677" "busco.27895at7399.faa.phy" 34 166
"3678" "busco.27898at7399.faa.phy" 26 153
"3679" "busco.2789at7399.faa.phy" 25 1230
"3680" "busco.27902at7399.faa.phy" 33 268
"3681" "busco.27903at7399.faa.phy" 29 223
"3682" "busco.27904at7399.faa.phy" 28 261
"3683" "busco.27909at7399.faa.phy" 26 180
"3684" "busco.2790at7399.faa.phy" 23 1137
"3685" "busco.2791at7399.faa.phy" 26 1722
"3686" "busco.27923at7399.faa.phy" 33 361
"3687" "busco.27939at7399.faa.phy" 28 290
"3688" "busco.27941at7399.faa.phy" 34 748
"3689" "busco.27942at7399.faa.phy" 32 1276
"3690" "busco.27945at7399.faa.phy" 30 450
"3691" "busco.27953at7399.faa.phy" 29 169
"3692" "busco.27954at7399.faa.phy" 30 135
"3693" "busco.27960at7399.faa.phy" 24 191
"3694" "busco.2796at7399.faa.phy" 22 1018
"3695" "busco.27976at7399.faa.phy" 30 135
"3696" "busco.27979at7399.faa.phy" 27 140
"3697" "busco.27987at7399.faa.phy" 30 248
"3698" "busco.27988at7399.faa.phy" 27 174
"3699" "busco.279at7399.faa.phy" 25 2640
"3700" "busco.28004at7399.faa.phy" 17 504
"3701" "busco.28006at7399.faa.phy" 15 328
"3702" "busco.28009at7399.faa.phy" 31 266
"3703" "busco.28010at7399.faa.phy" 32 203
"3704" "busco.28012at7399.faa.phy" 33 185
"3705" "busco.28014at7399.faa.phy" 34 186
"3706" "busco.28016at7399.faa.phy" 32 215
"3707" "busco.28017at7399.faa.phy" 19 236
"3708" "busco.28020at7399.faa.phy" 26 337
"3709" "busco.28029at7399.faa.phy" 33 269
"3710" "busco.2802at7399.faa.phy" 30 1102
"3711" "busco.28050at7399.faa.phy" 33 460
"3712" "busco.28054at7399.faa.phy" 35 201
"3713" "busco.28055at7399.faa.phy" 27 189
"3714" "busco.28077at7399.faa.phy" 24 185
"3715" "busco.2809at7399.faa.phy" 16 1157
"3716" "busco.28100at7399.faa.phy" 24 497
"3717" "busco.28105at7399.faa.phy" 27 356
"3718" "busco.2810at7399.faa.phy" 36 1652
"3719" "busco.28114at7399.faa.phy" 21 243
"3720" "busco.28119at7399.faa.phy" 24 477
"3721" "busco.28130at7399.faa.phy" 30 756
"3722" "busco.28133at7399.faa.phy" 29 523
"3723" "busco.28134at7399.faa.phy" 35 796
"3724" "busco.28150at7399.faa.phy" 12 350
"3725" "busco.28153at7399.faa.phy" 31 162
"3726" "busco.28158at7399.faa.phy" 30 932
"3727" "busco.28164at7399.faa.phy" 31 258
"3728" "busco.28166at7399.faa.phy" 32 228
"3729" "busco.28171at7399.faa.phy" 31 194
"3730" "busco.28173at7399.faa.phy" 34 397
"3731" "busco.28179at7399.faa.phy" 29 176
"3732" "busco.28180at7399.faa.phy" 35 188
"3733" "busco.28187at7399.faa.phy" 28 249
"3734" "busco.2819at7399.faa.phy" 25 2370
"3735" "busco.281at7399.faa.phy" 23 3706
"3736" "busco.28205at7399.faa.phy" 20 271
"3737" "busco.28206at7399.faa.phy" 4 131
"3738" "busco.28208at7399.faa.phy" 32 215
"3739" "busco.2821at7399.faa.phy" 10 1169
"3740" "busco.28225at7399.faa.phy" 36 842
"3741" "busco.28233at7399.faa.phy" 34 275
"3742" "busco.28235at7399.faa.phy" 28 161
"3743" "busco.28236at7399.faa.phy" 20 1664
"3744" "busco.28238at7399.faa.phy" 30 269
"3745" "busco.28243at7399.faa.phy" 32 262
"3746" "busco.28244at7399.faa.phy" 29 296
"3747" "busco.28247at7399.faa.phy" 26 228
"3748" "busco.28249at7399.faa.phy" 33 379
"3749" "busco.28256at7399.faa.phy" 33 189
"3750" "busco.28257at7399.faa.phy" 32 153
"3751" "busco.28266at7399.faa.phy" 32 626
"3752" "busco.2826at7399.faa.phy" 20 1632
"3753" "busco.28271at7399.faa.phy" 30 131
"3754" "busco.28273at7399.faa.phy" 35 216
"3755" "busco.28275at7399.faa.phy" 25 637
"3756" "busco.2827at7399.faa.phy" 28 1495
"3757" "busco.282at7399.faa.phy" 21 3878
"3758" "busco.28301at7399.faa.phy" 35 249
"3759" "busco.28303at7399.faa.phy" 21 657
"3760" "busco.28306at7399.faa.phy" 35 202
"3761" "busco.28319at7399.faa.phy" 31 327
"3762" "busco.28334at7399.faa.phy" 31 175
"3763" "busco.28335at7399.faa.phy" 31 126
"3764" "busco.28340at7399.faa.phy" 31 269
"3765" "busco.28362at7399.faa.phy" 31 309
"3766" "busco.28363at7399.faa.phy" 29 232
"3767" "busco.28366at7399.faa.phy" 31 439
"3768" "busco.2836at7399.faa.phy" 21 1897
"3769" "busco.28392at7399.faa.phy" 18 220
"3770" "busco.28396at7399.faa.phy" 30 749
"3771" "busco.28398at7399.faa.phy" 31 249
"3772" "busco.28399at7399.faa.phy" 32 396
"3773" "busco.28401at7399.faa.phy" 19 360
"3774" "busco.28402at7399.faa.phy" 22 549
"3775" "busco.28410at7399.faa.phy" 21 114
"3776" "busco.28412at7399.faa.phy" 26 164
"3777" "busco.28432at7399.faa.phy" 29 190
"3778" "busco.28433at7399.faa.phy" 31 204
"3779" "busco.28439at7399.faa.phy" 27 583
"3780" "busco.28443at7399.faa.phy" 29 133
"3781" "busco.28444at7399.faa.phy" 13 549
"3782" "busco.28464at7399.faa.phy" 31 359
"3783" "busco.28474at7399.faa.phy" 21 120
"3784" "busco.28479at7399.faa.phy" 36 196
"3785" "busco.28485at7399.faa.phy" 31 210
"3786" "busco.2848at7399.faa.phy" 27 2109
"3787" "busco.28490at7399.faa.phy" 25 366
"3788" "busco.28495at7399.faa.phy" 25 746
"3789" "busco.28497at7399.faa.phy" 35 484
"3790" "busco.28517at7399.faa.phy" 18 450
"3791" "busco.2851at7399.faa.phy" 27 1688
"3792" "busco.28534at7399.faa.phy" 33 1334
"3793" "busco.28536at7399.faa.phy" 25 184
"3794" "busco.28541at7399.faa.phy" 34 126
"3795" "busco.28548at7399.faa.phy" 30 296
"3796" "busco.28565at7399.faa.phy" 36 579
"3797" "busco.28586at7399.faa.phy" 34 170
"3798" "busco.28587at7399.faa.phy" 26 379
"3799" "busco.28589at7399.faa.phy" 20 1066
"3800" "busco.2858at7399.faa.phy" 34 2368
"3801" "busco.28597at7399.faa.phy" 33 146
"3802" "busco.28598at7399.faa.phy" 34 179
"3803" "busco.285at7399.faa.phy" 32 5916
"3804" "busco.28609at7399.faa.phy" 25 239
"3805" "busco.28611at7399.faa.phy" 27 512
"3806" "busco.28613at7399.faa.phy" 27 130
"3807" "busco.28616at7399.faa.phy" 28 176
"3808" "busco.28620at7399.faa.phy" 17 957
"3809" "busco.28628at7399.faa.phy" 21 188
"3810" "busco.28636at7399.faa.phy" 31 167
"3811" "busco.28640at7399.faa.phy" 18 183
"3812" "busco.28644at7399.faa.phy" 31 262
"3813" "busco.28648at7399.faa.phy" 20 250
"3814" "busco.28666at7399.faa.phy" 33 224
"3815" "busco.28671at7399.faa.phy" 25 291
"3816" "busco.28681at7399.faa.phy" 27 118
"3817" "busco.28688at7399.faa.phy" 35 151
"3818" "busco.28699at7399.faa.phy" 26 442
"3819" "busco.28704at7399.faa.phy" 36 455
"3820" "busco.28707at7399.faa.phy" 28 148
"3821" "busco.2870at7399.faa.phy" 14 1553
"3822" "busco.28736at7399.faa.phy" 19 129
"3823" "busco.28739at7399.faa.phy" 32 175
"3824" "busco.2873at7399.faa.phy" 29 1046
"3825" "busco.28741at7399.faa.phy" 30 152
"3826" "busco.28744at7399.faa.phy" 19 286
"3827" "busco.28748at7399.faa.phy" 33 190
"3828" "busco.2874at7399.faa.phy" 20 1282
"3829" "busco.28753at7399.faa.phy" 29 259
"3830" "busco.28765at7399.faa.phy" 31 658
"3831" "busco.2876at7399.faa.phy" 10 1422
"3832" "busco.28774at7399.faa.phy" 28 613
"3833" "busco.28781at7399.faa.phy" 28 159
"3834" "busco.28796at7399.faa.phy" 30 355
"3835" "busco.28805at7399.faa.phy" 24 329
"3836" "busco.28806at7399.faa.phy" 33 232
"3837" "busco.28820at7399.faa.phy" 31 344
"3838" "busco.28822at7399.faa.phy" 30 360
"3839" "busco.28840at7399.faa.phy" 16 164
"3840" "busco.28843at7399.faa.phy" 28 159
"3841" "busco.28847at7399.faa.phy" 35 214
"3842" "busco.28850at7399.faa.phy" 31 111
"3843" "busco.28856at7399.faa.phy" 25 139
"3844" "busco.2885at7399.faa.phy" 26 1144
"3845" "busco.28865at7399.faa.phy" 33 199
"3846" "busco.28881at7399.faa.phy" 15 375
"3847" "busco.28892at7399.faa.phy" 34 133
"3848" "busco.28898at7399.faa.phy" 30 192
"3849" "busco.2890at7399.faa.phy" 24 1240
"3850" "busco.28916at7399.faa.phy" 34 219
"3851" "busco.28918at7399.faa.phy" 31 137
"3852" "busco.2891at7399.faa.phy" 17 1539
"3853" "busco.28923at7399.faa.phy" 35 162
"3854" "busco.2892at7399.faa.phy" 13 1476
"3855" "busco.28932at7399.faa.phy" 34 187
"3856" "busco.28937at7399.faa.phy" 34 244
"3857" "busco.2893at7399.faa.phy" 22 1658
"3858" "busco.28940at7399.faa.phy" 33 287
"3859" "busco.28943at7399.faa.phy" 32 174
"3860" "busco.28948at7399.faa.phy" 19 329
"3861" "busco.28949at7399.faa.phy" 22 512
